"","Pathway","Type","Plantform","Leafspan","Tregion","Wregion","Wregion2","opt","Date","Time","Datacontrib","Species","Funtype","fitgroup","Location","RH","Tair","Tleaf","CO2S","PARin","Patm","BLCond","Trmmol","SWC","SWP","latitude","longitude","Totalheight","LAI","sampleheight","canopyposition","LWP","LWPpredawn","Instrument","Season","GrowthCa","GrowthTair","Growthcond","Treatment","OriginalFile","Comments","Reference","LightSource","Cond","Photo","VPD","Ci"
"1035","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=750","",NA,20.95,19,390,1000,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,"",-0.3,-0.17753718,NA,NA,"",NA,"","","","",NA,NA,0.548,12.7,1.39,315
"1036","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=751","",NA,20.29,19,390,1000,NA,NA,5.84,NA,NA,NA,NA,NA,NA,NA,"",-0.3,-0.13413234,NA,NA,"",NA,"","","","",NA,NA,0.567,18,1.14,289
"1037","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=752","",NA,20.2,19,390,1000,NA,NA,5.34,NA,NA,NA,NA,NA,NA,NA,"",-0.2,-0.04937313,NA,NA,"",NA,"","","","",NA,NA,0.512,11.8,1.13,306
"1038","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=753","",NA,20.37,19,390,1000,NA,NA,6.54,NA,NA,NA,NA,NA,NA,NA,"",-0.35,-0.15252955,NA,NA,"",NA,"","","","",NA,NA,0.661,14.2,1.12,312
"1039","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=754","",NA,20.54,19,390,1000,NA,NA,3.89,NA,NA,NA,NA,NA,NA,NA,"",-0.35,-0.13978255,NA,NA,"",NA,"","","","",NA,NA,0.539,17.3,0.791,271
"1040","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=755","",NA,20.7,19,390,1001,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,"",-0.45,-0.21396756,NA,NA,"",NA,"","","","",NA,NA,0.592,16.3,0.77,282
"1041","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=756","",NA,20.72,19,390,1000,NA,NA,4.15,NA,NA,NA,NA,NA,NA,NA,"",-0.38,-0.0925927,NA,NA,"",NA,"","","","",NA,NA,0.687,17.6,0.689,281
"1042","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=757","",NA,20.47,19,390,999,NA,NA,6.9,NA,NA,NA,NA,NA,NA,NA,"",-0.45,-0.2386252,NA,NA,"",NA,"","","","",NA,NA,0.702,14.3,1.12,311
"1043","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=758","",NA,20.78,19,390,999,NA,NA,6.28,NA,NA,NA,NA,NA,NA,NA,"",-0.45,-0.31087472,NA,NA,"",NA,"","","","",NA,NA,0.535,11.2,1.27,315
"1044","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=759","",NA,20.66,19,390,999,NA,NA,4.56,NA,NA,NA,NA,NA,NA,NA,"",-0.35,-0.10759464,NA,NA,"",NA,"","","","",NA,NA,0.631,19.3,0.811,267
"1045","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=760","",NA,20.76,19,390,1001,NA,NA,6.38,NA,NA,NA,NA,NA,NA,NA,"",-0.5,-0.36523686,NA,NA,"",NA,"","","","",NA,NA,0.532,10.1,1.3,320
"1046","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=761","",NA,20.68,19,390,999,NA,NA,4.61,NA,NA,NA,NA,NA,NA,NA,"",-0.47,-0.21218024,NA,NA,"",NA,"","","","",NA,NA,0.657,18.9,0.794,271
"1047","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=762","",NA,20.92,19,390,1001,NA,NA,5.15,NA,NA,NA,NA,NA,NA,NA,"",-0.45,-0.20503838,NA,NA,"",NA,"","","","",NA,NA,0.665,17.2,0.878,280
"1048","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=763","",NA,20.6,19,390,999,NA,NA,3.94,NA,NA,NA,NA,NA,NA,NA,"",-0.3,-0.22810644,NA,NA,"",NA,"","","","",NA,NA,0.299,11.1,1.33,274
"1049","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=764","",NA,20.62,19,390,999,NA,NA,5.32,NA,NA,NA,NA,NA,NA,NA,"",-0.32,-0.17933978,NA,NA,"",NA,"","","","",NA,NA,0.494,15.4,1.17,275
"1050","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=765","",NA,20.59,19,390,1000,NA,NA,4.88,NA,NA,NA,NA,NA,NA,NA,"",-0.45,-0.34230101,NA,NA,"",NA,"","","","",NA,NA,0.409,14.4,1.26,271
"1051","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=766","",NA,20.96,19,390,1001,NA,NA,5.19,NA,NA,NA,NA,NA,NA,NA,"",-0.47,-0.29823876,NA,NA,"",NA,"","","","",NA,NA,0.538,16.3,1.06,275
"1052","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=767","",NA,20.7,19,390,1001,NA,NA,4.91,NA,NA,NA,NA,NA,NA,NA,"",-0.45,-0.35613065,NA,NA,"",NA,"","","","",NA,NA,0.385,11.5,1.33,290
"1053","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=768","",NA,20.43,19,390,999,NA,NA,6.33,NA,NA,NA,NA,NA,NA,NA,"",-0.45,-0.28270555,NA,NA,"",NA,"","","","",NA,NA,0.593,16.2,1.19,300
"1054","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=769","",NA,21.32,19,390,1001,NA,NA,5.82,NA,NA,NA,NA,NA,NA,NA,"",-0.67,-0.59958773,NA,NA,"",NA,"","","","",NA,NA,0.383,13.6,1.57,290
"1055","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=770","",NA,20.49,19,390,1000,NA,NA,6.18,NA,NA,NA,NA,NA,NA,NA,"",-0.45,-0.28472899,NA,NA,"",NA,"","","","",NA,NA,0.58,14.3,1.18,307
"1056","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=771","",NA,21.07,19,390,999,NA,NA,6.44,NA,NA,NA,NA,NA,NA,NA,"",-0.45,-0.28682952,NA,NA,"",NA,"","","","",NA,NA,0.59,14.3,1.21,289
"1057","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=772","",NA,20.97,19,390,999,NA,NA,6.52,NA,NA,NA,NA,NA,NA,NA,"",-0.49,-0.31344901,NA,NA,"",NA,"","","","",NA,NA,0.617,16.5,1.18,279
"1058","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=773","",NA,20.48,19,390,1001,NA,NA,2.02,NA,NA,NA,NA,NA,NA,NA,"",-0.9,-0.86186113,NA,NA,"",NA,"","","","",NA,NA,0.144,9.55,1.36,211
"1059","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=774","",NA,20.52,19,390,1001,NA,NA,3.94,NA,NA,NA,NA,NA,NA,NA,"",-1,-0.90960092,NA,NA,"",NA,"","","","",NA,NA,0.309,13.3,1.3,270
"1060","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=775","",NA,20.57,19,390,1001,NA,NA,5.13,NA,NA,NA,NA,NA,NA,NA,"",-1.05,-0.92398066,NA,NA,"",NA,"","","","",NA,NA,0.42,13.7,1.29,292
"1061","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=776","",NA,20.75,19,390,999,NA,NA,4.19,NA,NA,NA,NA,NA,NA,NA,"",-0.7,-0.41332544,NA,NA,"",NA,"","","","",NA,NA,0.668,18.3,0.712,277
"1062","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=777","",NA,20.67,19,390,999.5,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,"",-0.52,-0.2799569,NA,NA,"",NA,"","","","",NA,NA,0.6625,18.2,0.91,277
"1063","","","","","","",NA,"Arango-Velez et al. 2011","","","","Populus balsimifora","","PsiPD estimated from PsiMD and Kmax=778","",NA,20.59,19,390,1000,NA,NA,4.21,NA,NA,NA,NA,NA,NA,NA,"",-0.625,-0.34909977,NA,NA,"",NA,"","","","",NA,NA,0.657,18.1,0.725,277
"1108","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,28.2,31.16,390,796,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,"",-2.35,-0.5,NA,NA,"",NA,"","","","",NA,NA,0.04,2.84,1.265837721,NA
"1109","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,28,28.4,390,214,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,"",-2.1,-0.6,NA,NA,"",NA,"","","","",NA,NA,0.04,2.01,1.934575707,NA
"1112","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,28.5,30.61,390,686,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",-2.5,-0.6,NA,NA,"",NA,"","","","",NA,NA,0.06,2.7,1.290206008,NA
"1113","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,24,30.16,390,1536,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,"",-1.75,-0.6,NA,NA,"",NA,"","","","",NA,NA,0.06,2.22,1.500816425,NA
"1114","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,25.7,30.11,390,1221,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,"",-1.7,-0.6,NA,NA,"",NA,"","","","",NA,NA,0.07,2.31,1.23794059,NA
"1115","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,24.7,28.53,390,1080,NA,NA,1.19,NA,NA,NA,NA,NA,NA,NA,"",-2.05,-0.5,NA,NA,"",NA,"","","","",NA,NA,0.08,3.34,1.440020773,NA
"1131","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,28.3,28.68,390,143,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,"",-2.5,-0.45,NA,NA,"",NA,"","","","",NA,NA,0.01,1.26,2.847637963,NA
"1132","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,28.3,28.55,390,106,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,"",-1.8,-0.45,NA,NA,"",NA,"","","","",NA,NA,0.01,1.33,1.503363128,NA
"1143","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,26.1,30.13,390,1007,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,"",-1.85,-0.2,NA,NA,"",NA,"","","","",NA,NA,0.04,3.15,1.290206008,NA
"1153","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,34.9,41.4,390,1680,NA,NA,1.28,NA,NA,NA,NA,NA,NA,NA,"",-1.6,-0.45,NA,NA,"",NA,"","","","",NA,NA,0.03,1.54,4.93025334,NA
"1154","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,34.2,41.2,390,1800,NA,NA,1.35,NA,NA,NA,NA,NA,NA,NA,"",-1.8,-0.5,NA,NA,"",NA,"","","","",NA,NA,0.03,1.13,4.856426835,NA
"1156","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,33.4,40.45,390,1784,NA,NA,1.23,NA,NA,NA,NA,NA,NA,NA,"",-1.5,-0.9,NA,NA,"",NA,"","","","",NA,NA,0.03,3.18,4.568849457,NA
"1158","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,30.4,36.55,390,1818,NA,NA,2.21,NA,NA,NA,NA,NA,NA,NA,"",-1.3,-0.5,NA,NA,"",NA,"","","","",NA,NA,0.09,4.32,3.151487369,NA
"1159","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,29.5,35.55,390,1823,NA,NA,2.27,NA,NA,NA,NA,NA,NA,NA,"",-1.4,-0.9,NA,NA,"",NA,"","","","",NA,NA,0.11,7.34,2.803606282,NA
"1160","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,31.5,34.54,390,1283,NA,NA,2.68,NA,NA,NA,NA,NA,NA,NA,"",-1.7,-0.45,NA,NA,"",NA,"","","","",NA,NA,0.16,5.03,2.488017611,NA
"1165","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,31,33.48,390,840,NA,NA,1.31,NA,NA,NA,NA,NA,NA,NA,"",-1.15,-0.5,NA,NA,"",NA,"","","","",NA,NA,0.07,4.82,2.162955421,NA
"1169","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,31,30.82,390,234,NA,NA,1.19,NA,NA,NA,NA,NA,NA,NA,"",-1.2,-0.45,NA,NA,"",NA,"","","","",NA,NA,0.11,5.84,1.410642269,NA
"1182","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,32.1,35.78,390,1184,NA,NA,1.73,NA,NA,NA,NA,NA,NA,NA,"",-1.25,-0.45,NA,NA,"",NA,"","","","",NA,NA,0.07,4.69,2.847637963,NA
"1183","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,29.2,32.64,390,978,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,"",-1.45,-0.475,NA,NA,"",NA,"","","","",NA,NA,0.07,4.63,1.934575707,NA
"1185","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,31.7,34.54,390,1064,NA,NA,1.94,NA,NA,NA,NA,NA,NA,NA,"",-1.05,-0.475,NA,NA,"",NA,"","","","",NA,NA,0.1,6.21,2.458017611,NA
"1186","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,29.8,30.12,390,315,NA,NA,1.04,NA,NA,NA,NA,NA,NA,NA,"",-1.4,-0.45,NA,NA,"",NA,"","","","",NA,NA,0.11,4.31,1.265837721,NA
"1189","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,32.6,32.78,390,691,NA,NA,2.77,NA,NA,NA,NA,NA,NA,NA,"",-1.15,-0.5,NA,NA,"",NA,"","","","",NA,NA,0.25,7.34,1.92362879,NA
"1192","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,26.4,29.98,390,837,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,"",-1.2,-0.8,NA,NA,"",NA,"","","","",NA,NA,0.01,1.83,2.751604096,NA
"1195","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,26.2,28.62,390,639,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,"",-1.15,-0.5,NA,NA,"",NA,"","","","",NA,NA,0.02,2.03,2.571281713,NA
"1197","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,27.8,27.98,390,117,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,"",-1,-0.8,NA,NA,"",NA,"","","","",NA,NA,0.03,1.98,1.167988792,NA
"11991","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,26.5,30.56,390,1069,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,"",-0.9,-0.45,NA,NA,"",NA,"","","","",NA,NA,0.04,2.4,2.935001611,NA
"12001","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,27.3,28.5,390,349,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,"",-0.85,-0.5,NA,NA,"",NA,"","","","",NA,NA,0.04,2.68,1.304058846,NA
"12031","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,31,31.21,390,239,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA,"",-1.7,-0.8,NA,NA,"",NA,"","","","",NA,NA,0.06,2.19,1.870707996,NA
"12041","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,31.1,30.37,390,101,NA,NA,1.08,NA,NA,NA,NA,NA,NA,NA,"",-1.6,-0.5,NA,NA,"",NA,"","","","",NA,NA,0.09,1.49,1.677568369,NA
"12151","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,30.4,36.43,390,1588,NA,NA,1.31,NA,NA,NA,NA,NA,NA,NA,"",-1.5,-0.6,NA,NA,"",NA,"","","","",NA,NA,0.05,5.17,3.41131104,NA
"12171","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,30.8,36.27,390,1554,NA,NA,1.64,NA,NA,NA,NA,NA,NA,NA,"",-2.15,-0.4,NA,NA,"",NA,"","","","",NA,NA,0.06,5.23,3.338098356,NA
"12181","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,30.5,35.75,390,1468,NA,NA,1.55,NA,NA,NA,NA,NA,NA,NA,"",-2.2,-0.45,NA,NA,"",NA,"","","","",NA,NA,0.06,5.73,3.167935369,NA
"12281","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,30.7,31.3,390,292,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,"",-1.9,-0.55,NA,NA,"",NA,"","","","",NA,NA,0.04,1.77,1.914076388,NA
"12291","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,30.5,31.93,390,451,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,"",-1.8,-0.475,NA,NA,"",NA,"","","","",NA,NA,0.04,3.53,2.070601389,NA
"12311","","","","","","",NA,"Choat 2006","","","","A. bidwillii","","","",NA,30.8,30.9,390,234,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,"",-1.75,-0.6,NA,NA,"",NA,"","","","",NA,NA,0.06,1.36,1.791010836,NA
"12361","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,27.3,27.51,390,80,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,"",-2.6,-0.85,NA,NA,"",NA,"","","","",NA,NA,0,0.58,1.576851262,NA
"12371","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,29.1,34.52,390,1283,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,"",-2.25,-0.45,NA,NA,"",NA,"","","","",NA,NA,0.02,2.95,0.965733279,NA
"12381","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,31.2,35.64,390,1148,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,"",-2.75,-0.45,NA,NA,"",NA,"","","","",NA,NA,0.02,2.45,1.23794059,NA
"12391","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,29.1,32.53,390,845,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,"",-2.3,-0.6,NA,NA,"",NA,"","","","",NA,NA,0.02,1.45,1.038973437,NA
"12401","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,29.5,35.58,390,1518,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,"",-2.3,-0.45,NA,NA,"",NA,"","","","",NA,NA,0.03,1.38,1.92362879,NA
"12411","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,27.2,29.98,390,740,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,"",-2.5,-0.6,NA,NA,"",NA,"","","","",NA,NA,0.03,2.79,1.503363128,NA
"12421","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,29.6,30.71,390,396,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,"",-2.25,-0.85,NA,NA,"",NA,"","","","",NA,NA,0.03,1.5,2.458017611,NA
"12431","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,31.2,36,390,1346,NA,NA,1.38,NA,NA,NA,NA,NA,NA,NA,"",-2.7,-0.6,NA,NA,"",NA,"","","","",NA,NA,0.04,4,1.440020773,NA
"12441","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,33.4,36.01,390,866,NA,NA,1.29,NA,NA,NA,NA,NA,NA,NA,"",-1.75,-0.6,NA,NA,"",NA,"","","","",NA,NA,0.04,2.14,1.265837721,NA
"12451","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,29.7,34.59,390,1359,NA,NA,1.35,NA,NA,NA,NA,NA,NA,NA,"",-2.2,-0.6,NA,NA,"",NA,"","","","",NA,NA,0.04,2.98,2.847637963,NA
"12461","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,33.5,38.01,390,1448,NA,NA,2.05,NA,NA,NA,NA,NA,NA,NA,"",-2.85,-0.45,NA,NA,"",NA,"","","","",NA,NA,0.05,3.9,1.290206008,NA
"12471","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,27,28.99,390,649,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,"",-2.55,-0.45,NA,NA,"",NA,"","","","",NA,NA,0.05,3.61,1.259435824,NA
"12481","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,29.1,33.96,390,1377,NA,NA,1.51,NA,NA,NA,NA,NA,NA,NA,"",-1.55,-0.85,NA,NA,"",NA,"","","","",NA,NA,0.05,1.81,1.05954397,NA
"12491","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,33.6,33.07,390,185,NA,NA,1.29,NA,NA,NA,NA,NA,NA,NA,"",-2,-0.85,NA,NA,"",NA,"","","","",NA,NA,0.05,1.72,1.934575707,NA
"12501","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,31,34.71,390,1397,NA,NA,2.57,NA,NA,NA,NA,NA,NA,NA,"",-2.8,-0.85,NA,NA,"",NA,"","","","",NA,NA,0.09,7.3,1.500816425,NA
"12511","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,30.9,38.09,390,1627,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,"",-3.15,-0.35,NA,NA,"",NA,"","","","",NA,NA,0,0.75,2.847637963,NA
"12521","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,29.9,31.57,390,399,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,"",-3.35,-0.9,NA,NA,"",NA,"","","","",NA,NA,0,1.07,1.500816425,NA
"12531","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,32.4,38.79,390,1461,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,"",-3.25,-0.9,NA,NA,"",NA,"","","","",NA,NA,0,1.41,1.934575707,NA
"12541","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,28.4,32.68,390,959,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,"",-3.1,-0.9,NA,NA,"",NA,"","","","",NA,NA,0,0.77,1.576851262,NA
"12551","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,32.6,39.71,390,1669,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,"",-3.4,-0.35,NA,NA,"",NA,"","","","",NA,NA,0.01,2.81,1.265837721,NA
"12561","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,31.1,37.85,390,1551,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,"",-3.2,-0.9,NA,NA,"",NA,"","","","",NA,NA,0.01,1.08,2.458017611,NA
"12571","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,28.9,35.25,390,1515,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,"",-3.2,-1.05,NA,NA,"",NA,"","","","",NA,NA,0.02,3.24,1.23794059,NA
"12581","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,28.1,30.03,390,516,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,"",-2.85,-0.35,NA,NA,"",NA,"","","","",NA,NA,0.02,1.13,1.038973437,NA
"12591","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,29,33.09,390,1023,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,"",-3.25,-0.35,NA,NA,"",NA,"","","","",NA,NA,0.02,2.23,1.440020773,NA
"12601","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,28.3,32.36,390,964,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,"",-3.1,-0.35,NA,NA,"",NA,"","","","",NA,NA,0.02,2.27,1.503363128,NA
"12611","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,28.8,29.2,390,164,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,"",-3,-0.9,NA,NA,"",NA,"","","","",NA,NA,0.02,1,1.05954397,NA
"12621","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,27.7,29.27,390,451,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,"",-3.2,-1.05,NA,NA,"",NA,"","","","",NA,NA,0.03,2.87,0.965733279,NA
"12631","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,33.1,39.05,390,1619,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,"",-3.4,-1.05,NA,NA,"",NA,"","","","",NA,NA,0.03,1.65,1.290206008,NA
"12641","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,30.8,37.08,390,1627,NA,NA,1.22,NA,NA,NA,NA,NA,NA,NA,"",-3.25,-1.05,NA,NA,"",NA,"","","","",NA,NA,0.03,1.61,1.92362879,NA
"12651","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,28.1,31.67,390,913,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,"",-3.1,-1.05,NA,NA,"",NA,"","","","",NA,NA,0.03,1.82,1.259435824,NA
"12661","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,31.9,38.64,390,1526,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,"",-4.4,-0.6,NA,NA,"",NA,"","","","",NA,NA,0,0.27,1.92362879,NA
"12671","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,29.9,31.57,390,399,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,"",-4.2,-0.9,NA,NA,"",NA,"","","","",NA,NA,0,1.07,1.500816425,NA
"12681","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,31.6,38.14,390,1539,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,"",-4.2,-0.6,NA,NA,"",NA,"","","","",NA,NA,0.01,1.23,1.290206008,NA
"12691","","","","","","",NA,"Choat 2006","","","","A. excelsa","","","",NA,28.9,34.06,390,1181,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,"",-4.25,-0.6,NA,NA,"",NA,"","","","",NA,NA,0.01,0.9,1.259435824,NA
